sentence	mood_roberta	prob_roberta	mood_word	prob_word
So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.	neutral	[0.481972   0.06072959 0.18352771 0.05608674 0.20706166 0.01062235]	scary	[0.         0.1647267  0.16343    0.16676004 0.17458626 0.16940664]
Lastly, she pictured to herself how this same little sister of hers would, in the after-time, be herself a grown woman; and how she would keep, through all her riper years, the simple and loving heart of her childhood: and how she would gather about her other little children, and make THEIR eyes bright and eager with many a strange tale, perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows, and find a pleasure in all their simple joys, remembering her own child-life, and the happy summer days.	happy	"[2.9371426e-02 8.3480811e-01 2.3399332e-06 1.3581663e-01 6.4960369e-07
 7.9391884e-07]"	happy	[0.         0.18541301 0.16066655 0.17621985 0.17263943 0.15813669]
THE END      End of Project Gutenberg's Alice's Adventures in Wonderland, by Lewis Carroll  *** END OF THIS PROJECT GUTENBERG EBOOK ALICE'S ADVENTURES IN WONDERLAND ***  ***** This file should be named 11.txt or 11.zip ***** This and all associated files of various formats will be found in: http://www.gutenberg.org/1/11/    Updated editions will replace the previous one--the old editions will be renamed.	neutral	"[5.1698565e-01 4.8210150e-01 3.1284688e-04 5.9663504e-04 1.1215106e-06
 2.2450104e-06]"	scary	[0.         0.17349625 0.16247747 0.17259785 0.1816757  0.1597705 ]
Creating the works from public domain print editions means that no one owns a United States copyright in these works, so the Foundation (and you!)	neutral	[0.73107415 0.16560233 0.03356164 0.01012435 0.00940779 0.05022985]	angry	[0.         0.16532127 0.15313357 0.17418873 0.16124173 0.17854683]
can copy and distribute it in the United States without permission and without paying copyright royalties.	neutral	[0.80134326 0.0334766  0.06403961 0.00419352 0.03364684 0.06330018]	happy	[0.         0.17943147 0.14944771 0.17293591 0.15248595 0.17845139]
Special rules, set forth in the General Terms of Use part of this license, apply to copying and distributing Project Gutenberg-tm electronic works to protect the PROJECT GUTENBERG-tm concept and trademark.	neutral	"[9.9241406e-01 7.2912183e-03 9.1317226e-05 8.8269599e-06 1.5056885e-06
 1.9302861e-04]"	happy	[0.         0.17115685 0.16430517 0.16908423 0.16412122 0.15778853]
Project Gutenberg is a registered trademark, and may not be used if you charge for the eBooks, unless you receive specific permission.	neutral	[0.9366508  0.02248727 0.02051436 0.00529006 0.01324889 0.00180853]	neutral	[0. 0. 0. 0. 0. 0.]
If you do not charge anything for copies of this eBook, complying with the rules is very easy.	neutral	[0.8927015  0.06092047 0.0089657  0.00470657 0.00176293 0.03094276]	neutral	[0. 0. 0. 0. 0. 0.]
You may use this eBook for nearly any purpose such as creation of derivative works, reports, performances and research.	neutral	[0.906005   0.02066327 0.04947526 0.00140872 0.00900843 0.01343932]	sad	[0.         0.16976899 0.15189117 0.17814967 0.17276165 0.1589447 ]
They may be modified and printed and given away--you may do practically ANYTHING with public domain eBooks.	happy	[0.33101964 0.45868808 0.18024653 0.00419454 0.01023675 0.01561444]	angry	[0.         0.15206019 0.156642   0.1751506  0.17020871 0.17833682]
Redistribution is subject to the trademark license, especially commercial redistribution.	neutral	[0.97098047 0.01212227 0.00529019 0.00149697 0.00161279 0.0084973 ]	neutral	[0. 0. 0. 0. 0. 0.]
"*** START: FULL LICENSE ***  THE FULL PROJECT GUTENBERG LICENSE PLEASE READ THIS BEFORE YOU DISTRIBUTE OR USE THIS WORK  To protect the Project Gutenberg-tm mission of promoting the free distribution of electronic works, by using or distributing this work (or any other work associated in any way with the phrase ""Project Gutenberg""), you agree to comply with all the terms of the Full Project Gutenberg-tm License (available with this file or online at http://gutenberg.org/license)."	neutral	[0.9628143  0.01315366 0.01186047 0.00208899 0.00226842 0.00781424]	happy	[0.         0.1772629  0.16406512 0.15807295 0.16827563 0.15764416]
Section 1.	neutral	[0.967344   0.00877981 0.00721317 0.00395383 0.00884696 0.00386224]	neutral	[0. 0. 0. 0. 0. 0.]
General Terms of Use and Redistributing Project Gutenberg-tm electronic works  1.A.	neutral	[0.94378006 0.02596209 0.00868078 0.00124168 0.00130747 0.01902794]	surprised	[0.         0.16850627 0.16963631 0.16553863 0.16107582 0.15743129]
By reading or using any part of this Project Gutenberg-tm electronic work, you indicate that you have read, understand, agree to and accept all the terms of this license and intellectual property (trademark/copyright) agreement.	neutral	"[9.9364716e-01 5.5563706e-03 5.5837212e-04 3.2003070e-05 2.7045580e-05
 1.7904078e-04]"	happy	[0.         0.17922041 0.1731137  0.16492234 0.15137955 0.16139313]
If you do not agree to abide by all the terms of this agreement, you must cease using and return or destroy all copies of Project Gutenberg-tm electronic works in your possession.	neutral	"[7.9741937e-01 2.6646876e-03 3.4157299e-03 2.6322505e-04 4.5629576e-04
 1.9578074e-01]"	happy	[0.         0.17612023 0.17051711 0.16402324 0.15702803 0.15999671]
If you paid a fee for obtaining a copy of or access to a Project Gutenberg-tm electronic work and you do not agree to be bound by the terms of this agreement, you may obtain a refund from the person or entity to whom you paid the fee as set forth in paragraph 1.E.8.	neutral	"[9.9111056e-01 2.2447780e-03 5.0150859e-04 1.5756064e-04 2.8070362e-04
 5.7049049e-03]"	happy	[0.         0.17764682 0.17055714 0.16082987 0.15762911 0.16161727]
1.B.	neutral	[0.85531294 0.06470288 0.02391286 0.00921489 0.00635648 0.04049994]	neutral	[0. 0. 0. 0. 0. 0.]
"""Project Gutenberg"" is a registered trademark."	neutral	[0.9275455  0.02042444 0.02298649 0.00182047 0.01184085 0.01538229]	neutral	[0. 0. 0. 0. 0. 0.]
It may only be used on or associated in any way with an electronic work by people who agree to be bound by the terms of this agreement.	neutral	"[9.9125928e-01 3.8868184e-03 2.1026244e-03 9.7517669e-04 7.1200973e-04
 1.0641237e-03]"	happy	[0.         0.18027997 0.16902407 0.16332381 0.15389013 0.15674644]
There are a few things that you can do with most Project Gutenberg-tm electronic works even without complying with the full terms of this agreement.	neutral	[0.9034991  0.04275668 0.01331074 0.00408406 0.00885862 0.02749066]	happy	[0.         0.17901034 0.16738386 0.16181208 0.15819134 0.15608784]
See paragraph 1.C below.	neutral	[0.9169647  0.02843413 0.0199171  0.01147231 0.01841503 0.00479669]	neutral	[0. 0. 0. 0. 0. 0.]
There are a lot of things you can do with Project Gutenberg-tm electronic works if you follow the terms of this agreement and help preserve free future access to Project Gutenberg-tm electronic works.	neutral	"[9.7975379e-01 1.1820599e-02 4.2810887e-03 8.6489308e-04 6.3830899e-04
 2.6414075e-03]"	happy	[0.         0.17594723 0.16838654 0.16261121 0.16182102 0.16045435]
See paragraph 1.E below.	neutral	[0.94368166 0.00635084 0.01449459 0.00150959 0.0062392  0.0277241 ]	neutral	[0. 0. 0. 0. 0. 0.]
1.C.	neutral	[0.89112276 0.02676767 0.01953292 0.01566193 0.01500387 0.03191089]	neutral	[0. 0. 0. 0. 0. 0.]
"The Project Gutenberg Literary Archive Foundation (""the Foundation"" or PGLAF), owns a compilation copyright in the collection of Project Gutenberg-tm electronic works."	neutral	"[9.8848373e-01 9.7766416e-03 2.1826019e-04 3.2771420e-04 1.4134677e-05
 1.1795890e-03]"	neutral	[0. 0. 0. 0. 0. 0.]
Nearly all the individual works in the collection are in the public domain in the United States.	neutral	[0.78138435 0.02470168 0.07890701 0.00188164 0.01333185 0.09979346]	angry	[0.         0.16532127 0.15313357 0.17418873 0.16124173 0.17854683]
If an individual work is in the public domain in the United States and you are located in the United States, we do not claim a right to prevent you from copying, distributing, performing, displaying or creating derivative works based on the work as long as all references to Project Gutenberg are removed.	neutral	"[9.4022739e-01 7.8983223e-03 1.7466290e-03 7.7707437e-04 2.4207433e-04
 4.9108490e-02]"	angry	[0.         0.17007201 0.15473167 0.17159035 0.16455118 0.17250366]
Of course, we hope that you will support the Project Gutenberg-tm mission of promoting free access to electronic works by freely sharing Project Gutenberg-tm works in compliance with the terms of this agreement for keeping the Project Gutenberg-tm name associated with the work.	neutral	"[6.0394120e-01 3.9144292e-01 2.4302518e-03 1.8524898e-03 1.3555380e-05
 3.1961684e-04]"	happy	[0.         0.18217523 0.16477925 0.16310834 0.16196584 0.15907966]
You can easily comply with the terms of this agreement by keeping this work in the same format with its attached full Project Gutenberg-tm License when you share it without charge with others.	neutral	"[7.3552048e-01 2.5980809e-01 2.4578285e-03 1.8321930e-03 5.0394705e-05
 3.3093558e-04]"	happy	[0.         0.17712149 0.16663542 0.16212175 0.15794236 0.15828181]
1.D.	neutral	[0.92575246 0.03400903 0.01801631 0.0042107  0.00831992 0.00969161]	neutral	[0. 0. 0. 0. 0. 0.]
The copyright laws of the place where you are located also govern what you can do with this work.	neutral	[0.9496204  0.02830381 0.00503872 0.00208895 0.00216552 0.01278268]	angry	[0.         0.16729941 0.16244906 0.16636205 0.16035709 0.17110452]
Copyright laws in most countries are in a constant state of change.	neutral	[0.80919695 0.06575827 0.02856112 0.00614679 0.00824037 0.08209646]	scary	[0.         0.16803746 0.15923724 0.15914861 0.16808969 0.16653171]
If you are outside the United States, check the laws of your country in addition to the terms of this agreement before downloading, copying, displaying, performing, distributing or creating derivative works based on this work or any other Project Gutenberg-tm work.	neutral	"[9.57500815e-01 3.68237160e-02 1.42787024e-03 2.30114732e-04
 1.05504725e-04 3.91213130e-03]"	happy	[0.         0.18012296 0.16234292 0.16658375 0.15352827 0.16378583]
The Foundation makes no representations concerning the copyright status of any work in any country outside the United States.	neutral	"[9.6705705e-01 3.0966565e-02 1.1346564e-03 2.1935630e-04 3.8692884e-05
 5.8364338e-04]"	happy	[0.         0.17943147 0.14944771 0.17293591 0.15248595 0.17845139]
1.E.	neutral	[0.8831623  0.0267258  0.01216654 0.04878658 0.02557118 0.00358756]	neutral	[0. 0. 0. 0. 0. 0.]
Unless you have removed all references to Project Gutenberg:  1.E.1.	neutral	[0.91149384 0.03510842 0.03790502 0.0027189  0.00529228 0.00748159]	neutral	[0. 0. 0. 0. 0. 0.]
"The following sentence, with active links to, or other immediate access to, the full Project Gutenberg-tm License must appear prominently whenever any copy of a Project Gutenberg-tm work (any work on which the phrase ""Project Gutenberg"" appears, or with which the phrase ""Project Gutenberg"" is associated) is accessed, displayed, performed, viewed, copied or distributed:  This eBook is for the use of anyone anywhere at no cost and with almost no restrictions whatsoever."	neutral	[0.8689077  0.10075082 0.01313038 0.00232786 0.00217931 0.01270394]	happy	[0.         0.17240862 0.16514081 0.16987944 0.16702692 0.16172524]
You may copy it, give it away or re-use it under the terms of the Project Gutenberg License included with this eBook or online at www.gutenberg.org  1.E.2.	neutral	"[9.7290796e-01 1.3748676e-02 2.2010368e-03 9.7883157e-03 8.3039521e-04
 5.2355690e-04]"	happy	[0.         0.17804491 0.17370864 0.16022723 0.16107949 0.15086921]
If an individual Project Gutenberg-tm electronic work is derived from the public domain (does not contain a notice indicating that it is posted with permission of the copyright holder), the work can be copied and distributed to anyone in the United States without paying any fees or charges.	neutral	"[9.6625471e-01 2.6421592e-02 1.6433324e-03 3.9446799e-04 1.9456657e-04
 5.0912774e-03]"	angry	[0.         0.16776423 0.15570739 0.17408562 0.16265325 0.17441685]
"If you are redistributing or providing access to a work with the phrase ""Project Gutenberg"" associated with or appearing on the work, you must comply either with the requirements of paragraphs 1.E.1 through 1.E.7 or obtain permission for the use of the work and the Project Gutenberg-tm trademark as set forth in paragraphs 1.E.8 or 1.E.9."	neutral	"[9.6236497e-01 2.8124094e-02 2.9225103e-03 2.6177344e-05 1.7951311e-04
 6.3827164e-03]"	happy	[0.         0.17772362 0.15309013 0.16345108 0.16437297 0.15558645]
1.E.3.	neutral	[0.9793131  0.00708012 0.00164162 0.00223913 0.00119828 0.00852775]	neutral	[0. 0. 0. 0. 0. 0.]
If an individual Project Gutenberg-tm electronic work is posted with the permission of the copyright holder, your use and distribution must comply with both paragraphs 1.E.1 through 1.E.7 and any additional terms imposed by the copyright holder.	neutral	"[9.9366438e-01 4.9718153e-03 3.3910954e-04 1.6099057e-04 4.5526594e-05
 8.1815710e-04]"	happy	[0.         0.17452947 0.16514427 0.16922959 0.16404667 0.16110389]
Additional terms will be linked to the Project Gutenberg-tm License for all works posted with the permission of the copyright holder found at the beginning of this work.	neutral	"[9.3406367e-01 4.4589035e-02 1.3883913e-02 7.4369076e-04 1.1229706e-03
 5.5968049e-03]"	happy	[0.         0.17238159 0.1712368  0.16469645 0.1640387  0.15821268]
1.E.4.	neutral	[0.97193086 0.01386418 0.00529908 0.00249629 0.00203401 0.00437557]	neutral	[0. 0. 0. 0. 0. 0.]
Do not unlink or detach or remove the full Project Gutenberg-tm License terms from this work, or any files containing a part of this work or any other work associated with Project Gutenberg-tm.	neutral	"[9.6106654e-01 1.7195629e-03 1.6983418e-02 7.8992016e-04 1.6556127e-02
 2.8843393e-03]"	happy	[0.         0.16997616 0.16500546 0.15845854 0.16619649 0.16077558]
1.E.5.	neutral	[0.8960391  0.01432114 0.00765125 0.00285891 0.00362315 0.0755064 ]	neutral	[0. 0. 0. 0. 0. 0.]
Do not copy, display, perform, distribute or redistribute this electronic work, or any part of this electronic work, without prominently displaying the sentence set forth in paragraph 1.E.1 with active links or immediate access to the full terms of the Project Gutenberg-tm License.	neutral	"[9.8466301e-01 1.0164651e-02 6.8808271e-04 4.3202710e-04 1.1788536e-04
 3.9343946e-03]"	happy	[0.         0.17432602 0.16800535 0.16665526 0.16507606 0.1580757 ]
1.E.6.	neutral	[0.9081903  0.05771841 0.00659947 0.01580815 0.00566931 0.00601434]	neutral	[0. 0. 0. 0. 0. 0.]
You may convert to and distribute this work in any binary, compressed, marked up, nonproprietary or proprietary form, including any word processing or hypertext form.	neutral	[0.97110814 0.01823437 0.00499535 0.0015147  0.00193058 0.00221679]	angry	[0.         0.16170032 0.16221094 0.16978162 0.1729032  0.1730217 ]
"However, if you provide access to or distribute copies of a Project Gutenberg-tm work in a format other than ""Plain Vanilla ASCII"" or other format used in the official version posted on the official Project Gutenberg-tm web site (www.gutenberg.org), you must, at no additional cost, fee or expense to the user, provide a copy, a means of exporting a copy, or a means of obtaining a copy upon request, of the work in its original ""Plain Vanilla ASCII"" or other form."	neutral	"[9.8031908e-01 1.9309711e-02 3.1324883e-04 1.7517263e-05 2.2681900e-06
 3.8278082e-05]"	happy	[0.         0.17170941 0.16275106 0.16625316 0.16119541 0.16593366]
Any alternate format must include the full Project Gutenberg-tm License as specified in paragraph 1.E.1.	neutral	"[9.8427862e-01 1.5063942e-02 2.7117721e-04 2.6156422e-04 1.8939299e-05
 1.0581541e-04]"	happy	[0.         0.17640985 0.16406921 0.15875127 0.16707444 0.15470177]
1.E.7.	neutral	[0.93451566 0.01037256 0.01866158 0.00247635 0.00467704 0.02929689]	neutral	[0. 0. 0. 0. 0. 0.]
Do not charge a fee for access to, viewing, displaying, performing, copying or distributing any Project Gutenberg-tm works unless you comply with paragraph 1.E.8 or 1.E.9.	neutral	[0.97319716 0.00536822 0.0075807  0.009534   0.00273459 0.00158537]	happy	[0.         0.17496902 0.1720224  0.15829881 0.16138227 0.16656033]
