sentence	mood_roberta	prob_roberta	mood_word	prob_word
"I was still making a moral resistance, but M. de Chagny seemed to me quite ""gone."""	neutral	[0.8181684  0.03945601 0.03415871 0.01501875 0.01497306 0.07822515]	sad	[0.         0.16409916 0.16319982 0.17207699 0.16812633 0.16660219]
He pretended that he had been walking in that forest for three days and nights, without stopping, looking for Christine Daae!	scary	[0.29077742 0.03099739 0.19216481 0.06986216 0.36799058 0.04820766]	scary	[0.         0.16717273 0.16249629 0.16865495 0.18458804 0.16859077]
From time to time, he thought he saw her behind the trunk of a tree, or gliding between the branches; and he called to her with words of supplication that brought the tears to my eyes.	sad	[0.09644543 0.00798063 0.00242374 0.82804686 0.05891722 0.00618617]	happy	[0.         0.17208139 0.16483175 0.16967552 0.17176521 0.16788603]
"And then, at last:  ""Oh, how thirsty I am!"""	sad	[0.0874102  0.05220052 0.01526012 0.74357116 0.06630285 0.03525512]	neutral	[0. 0. 0. 0. 0. 0.]
he cried, in delirious accents.	scary	[0.10583611 0.03797962 0.17106418 0.17918545 0.38625333 0.11968134]	angry	[0.         0.16694436 0.164844   0.17622983 0.16832106 0.18923329]
I too was thirsty.	sad	[0.3734352  0.0716057  0.00499365 0.52208036 0.02390007 0.00398503]	neutral	[0. 0. 0. 0. 0. 0.]
My throat was on fire.	neutral	[0.49459475 0.05630071 0.14575829 0.06147121 0.14375317 0.09812182]	angry	[0.         0.16362594 0.17133451 0.1572846  0.16633183 0.18409851]
And, yet, squatting on the floor, I went on hunting, hunting, hunting for the spring of the invisible door ... especially as it was dangerous to remain in the forest as evening drew nigh.	neutral	[0.83695364 0.0167443  0.03598423 0.01317529 0.08435992 0.01278257]	scary	[0.         0.16747616 0.15374545 0.17426556 0.18206688 0.1709995 ]
Already the shades of night were beginning to surround us.	neutral	"[9.5548046e-01 2.0060223e-03 1.3259890e-02 7.4088285e-03 2.1475647e-02
 3.6907147e-04]"	scary	[0.         0.16398964 0.15933501 0.16563899 0.17221758 0.1672193 ]
It had happened very quickly: night falls quickly in tropical countries ... suddenly, with hardly any twilight.	neutral	[0.87490416 0.04528088 0.01712004 0.01287339 0.01354964 0.03627199]	scary	[0.         0.16029548 0.16589312 0.16659691 0.17802996 0.16989945]
Now night, in the forests of the equator, is always dangerous, particularly when, like ourselves, one has not the materials for a fire to keep off the beasts of prey.	neutral	[0.7475462  0.00450676 0.07067028 0.00740243 0.16202396 0.00785041]	scary	[0.         0.16429887 0.15901881 0.17089265 0.18733825 0.16616985]
I did indeed try for a moment to break off the branches, which I would have lit with my dark lantern, but I knocked myself also against the mirrors and remembered, in time, that we had only images of branches to do with.	neutral	[0.84476    0.03242257 0.0328693  0.0037384  0.01007733 0.0761323 ]	scary	[0.         0.17295052 0.15665656 0.17227629 0.17771557 0.16145491]
The heat did not go with the daylight; on the contrary, it was now still hotter under the blue rays of the moon.	neutral	[0.5571183  0.08732431 0.10605612 0.04600925 0.09762163 0.10587035]	sad	[0.         0.16506057 0.1565326  0.16697814 0.16646529 0.16176349]
I urged the viscount to hold our weapons ready to fire and not to stray from camp, while I went on looking for my spring.	neutral	[0.9517125  0.00564119 0.01506595 0.00223602 0.01792635 0.00741791]	happy	[0.         0.18629227 0.17244667 0.15461965 0.16211799 0.17383453]
Suddenly, we heard a lion roaring a few yards away.	neutral	[0.81611663 0.00172016 0.02463535 0.01504803 0.14161834 0.00086152]	scary	[0.         0.16590406 0.16624805 0.16267615 0.17914946 0.17567886]
"""Oh,"" whispered the viscount, ""he is quite close!"	happy	[0.16325787 0.31825343 0.30556542 0.04602944 0.1070741  0.0598198 ]	neutral	[0. 0. 0. 0. 0. 0.]
... Don't you see him?	neutral	[0.9479309  0.00488238 0.00961134 0.00397988 0.00591118 0.02768443]	neutral	[0. 0. 0. 0. 0. 0.]
...	neutral	[0.9002761  0.01731256 0.03451943 0.00973285 0.01753814 0.02062086]	neutral	[0. 0. 0. 0. 0. 0.]
There ... through the trees ... in that thicket!	surprised	[0.3230716  0.09411279 0.41158065 0.01930437 0.13405453 0.01787611]	angry	[0.         0.16552448 0.16466565 0.16860293 0.16631827 0.16949959]
If he roars again, I will fire!	neutral	[0.39561754 0.01305369 0.2312322  0.01367757 0.21258171 0.13383721]	angry	[0.         0.16362594 0.17133451 0.1572846  0.16633183 0.18409851]
"...""  And the roaring began again, louder than before."	neutral	[0.5404557  0.181069   0.21782827 0.01022168 0.02652616 0.02389923]	scary	[0.         0.16689927 0.16126853 0.1567021  0.18609981 0.17750612]
And the viscount fired, but I do not think that he hit the lion; only, he smashed a mirror, as I perceived the next morning, at daybreak.	neutral	[0.7929123  0.01695571 0.05152137 0.02071645 0.07842711 0.03946695]	surprised	[0.         0.16913176 0.17581159 0.16483768 0.16896086 0.17146006]
We must have covered a good distance during the night, for we suddenly found ourselves on the edge of the desert, an immense desert of sand, stones and rocks.	neutral	[0.8050627  0.00906974 0.11449395 0.00721264 0.06132625 0.00283472]	scary	[0.         0.17131398 0.16363103 0.16736372 0.17176909 0.16312487]
It was really not worth while leaving the forest to come upon the desert.	neutral	[0.7469097  0.12712036 0.02855324 0.06310835 0.01553745 0.01877088]	sad	[0.         0.16622758 0.16327069 0.17470318 0.16490854 0.16944926]
Tired out, I flung myself down beside the viscount, for I had had enough of looking for springs which I could not find.	neutral	[0.7034786  0.04971517 0.05540308 0.03766926 0.03656641 0.11716752]	surprised	[0.         0.16129479 0.17368367 0.15603386 0.16956906 0.15832392]
I was quite surprised--and I said so to the viscount--that we had encountered no other dangerous animals during the night.	neutral	[0.5808859  0.02178354 0.1732931  0.0177988  0.1723657  0.03387301]	scary	[0.         0.15385823 0.14496762 0.16874256 0.22106503 0.16455142]
Usually, after the lion came the leopard and sometimes the buzz of the tsetse fly.	neutral	[0.8069105  0.01302499 0.06961563 0.00189767 0.05209739 0.05645387]	scary	[0.         0.1708069  0.1676196  0.1616791  0.17446963 0.16850986]
These were easily obtained effects; and I explained to M. de Chagny that Erik imitated the roar of a lion on a long tabour or timbrel, with an ass's skin at one end.	neutral	"[9.2351419e-01 1.1885911e-02 3.4021460e-02 8.7561726e-05 1.9053830e-03
 2.8585522e-02]"	happy	[0.         0.1742129  0.16042139 0.16771435 0.17219781 0.16989743]
Over this skin he tied a string of catgut, which was fastened at the middle to another similar string passing through the whole length of the tabour.	neutral	[0.82503647 0.1038663  0.03030643 0.02844601 0.00555294 0.00679191]	neutral	[0. 0. 0. 0. 0. 0.]
Erik had only to rub this string with a glove smeared with resin and, according to the manner in which he rubbed it, he imitated to perfection the voice of the lion or the leopard, or even the buzzing of the tsetse fly.	neutral	[0.8032239  0.0297001  0.04666663 0.00898923 0.0180741  0.09334603]	happy	[0.         0.17625947 0.16930076 0.16455389 0.17121997 0.16580441]
The idea that Erik was probably in the room beside us, working his trick, made me suddenly resolve to enter into a parley with him, for we must obviously give up all thought of taking him by surprise.	neutral	[0.8924022  0.00435099 0.04807391 0.00124891 0.04224826 0.01167584]	surprised	[0.         0.16587116 0.18720478 0.16177748 0.18151876 0.15989627]
And by this time he must be quite aware who were the occupants of his torture-chamber.	neutral	[0.6859971  0.03958696 0.16051395 0.00934958 0.06415576 0.04039656]	happy	[0.         0.18260267 0.16482544 0.16959681 0.17161934 0.15921199]
"I called him:  ""Erik!"	neutral	[0.5786726  0.22465575 0.10425065 0.02320423 0.02010395 0.04911285]	neutral	[0. 0. 0. 0. 0. 0.]
"Erik!"""	neutral	[0.35094213 0.10073867 0.29012197 0.02102304 0.11699441 0.12017982]	neutral	[0. 0. 0. 0. 0. 0.]
I shouted as loudly as I could across the desert, but there was no answer to my voice.	neutral	[0.6561237  0.04676598 0.11671016 0.03799175 0.07235745 0.070051  ]	sad	[0.         0.16263979 0.16353043 0.16845399 0.16829178 0.16768876]
All around us lay the silence and the bare immensity of that stony desert.	neutral	[0.6957892  0.04653688 0.05027171 0.1437354  0.03600482 0.02766199]	sad	[0.         0.16008119 0.15917132 0.17981478 0.16393154 0.16967007]
What was to become of us in the midst of that awful solitude?	neutral	[0.6296233  0.02381485 0.02288682 0.25100416 0.05552779 0.01714309]	sad	[0.         0.16454958 0.14891239 0.18780948 0.18672775 0.16855632]
We were beginning literally to die of heat, hunger and thirst ...  of thirst especially.	sad	[0.08011948 0.00315875 0.00128751 0.8614535  0.05204305 0.00193781]	angry	[0.         0.1711777  0.16145441 0.174616   0.1675771  0.17658166]
At last, I saw M. de Chagny raise himself on his elbow and point to a spot on the horizon.	neutral	[0.93144315 0.01463256 0.01285726 0.01273014 0.00575653 0.02258041]	scary	[0.         0.16811711 0.16128532 0.1634276  0.17622665 0.16056241]
He had discovered an oasis!	neutral	[0.30540648 0.22069375 0.30211022 0.02158838 0.07313995 0.07706118]	scary	[0.         0.16352727 0.16146233 0.17239843 0.17450135 0.16433228]
Yes, far in the distance was an oasis ... an oasis with limpid water, which reflected the iron trees!	happy	[0.2606523  0.51704144 0.14337356 0.02796135 0.03390121 0.01707008]	angry	[0.         0.16391585 0.16378685 0.16602036 0.16914993 0.17025695]
... Tush, it was the scene of the mirage ...	neutral	[0.7773267  0.11596781 0.08601313 0.00195283 0.00774483 0.01099477]	neutral	[0. 0. 0. 0. 0. 0.]
I recognized it at once ... the worst of the three!	neutral	[0.37353122 0.07514459 0.3288124  0.01784775 0.11967143 0.08499266]	neutral	[0. 0. 0. 0. 0. 0.]
... No one had been able to fight against it ... no one...	neutral	[0.79607886 0.03780565 0.0721839  0.00370036 0.03194593 0.0582853 ]	angry	[0.         0.16603481 0.15682716 0.16820631 0.17306882 0.181242  ]
I did my utmost to keep my head AND NOT TO HOPE FOR WATER, because I knew that, if a man hoped for water, the water that reflected the iron tree, and if, after hoping for water, he struck against the mirror, then there was only one thing for him to do: to hang himself on the iron tree!	angry	[0.31116104 0.00594289 0.03428738 0.02054803 0.00974992 0.61831075]	happy	[0.         0.17230865 0.16696319 0.16539522 0.16413077 0.17144238]
"So I cried to M. de Chagny:  ""It's the mirage!"	sad	[0.17167385 0.1509443  0.06559151 0.39245075 0.10753765 0.11180198]	angry	[0.         0.16473628 0.1682058  0.18632508 0.16200199 0.19066766]
...	neutral	[0.8647113  0.05283568 0.03243934 0.01185864 0.01477723 0.02337777]	neutral	[0. 0. 0. 0. 0. 0.]
It's the mirage!	neutral	[0.42948586 0.03861451 0.22265054 0.02674882 0.09833985 0.18416041]	neutral	[0. 0. 0. 0. 0. 0.]
... Don't believe in the water!	neutral	[0.51234275 0.00585113 0.13396403 0.00862879 0.29150435 0.04770894]	neutral	[0. 0. 0. 0. 0. 0.]
...	neutral	[0.8010735  0.07442711 0.04941119 0.03593428 0.01685664 0.02229723]	neutral	[0. 0. 0. 0. 0. 0.]
It's another trick of the mirrors!	neutral	"[7.4026400e-01 1.8971551e-02 1.0605658e-01 7.1459881e-04 1.5432266e-02
 1.1856106e-01]"	scary	[0.         0.16679346 0.17080474 0.15984361 0.18894461 0.15421265]
"...""  Then he flatly told me to shut up, with my tricks of the mirrors, my springs, my revolving doors and my palaces of illusions!"	angry	[0.17824426 0.06477375 0.18080446 0.03121984 0.052204   0.49275374]	neutral	[0. 0. 0. 0. 0. 0.]
He angrily declared that I must be either blind or mad to imagine that all that water flowing over there, among those splendid, numberless trees, was not real water!	surprised	[0.07699723 0.08908139 0.28552452 0.11584308 0.26118803 0.17136575]	scary	[0.         0.17541472 0.1575802  0.17332192 0.1763381  0.17019127]
... And the desert was real!	neutral	[0.4148284  0.03161399 0.20355436 0.02637039 0.13227135 0.19136152]	scary	[0.         0.16882734 0.15546876 0.17172339 0.18262042 0.16205947]
... And so was the forest!	happy	[0.19595185 0.6276834  0.13617867 0.01586109 0.01416379 0.01016116]	neutral	[0. 0. 0. 0. 0. 0.]
... And it was no use trying to take him in ... he was an old, experienced traveler ... he had been all over the place!	neutral	[0.4921918  0.23207489 0.13028504 0.01110008 0.01886681 0.11548132]	surprised	[0.         0.169046   0.181974   0.16159295 0.17309516 0.16443984]
"And he dragged himself along, saying:  ""Water!"	neutral	[0.54856545 0.07012037 0.12116588 0.04039348 0.09903541 0.1207194 ]	neutral	[0. 0. 0. 0. 0. 0.]
"Water!"""	neutral	[0.5593124  0.03646958 0.10447313 0.07016708 0.12700343 0.1025744 ]	neutral	[0. 0. 0. 0. 0. 0.]
And his mouth was open, as though he were drinking.	neutral	[0.67376965 0.10118096 0.09430243 0.03952827 0.0564632  0.03475542]	scary	[0.         0.15983709 0.16328154 0.1635139  0.17809434 0.17350925]
And my mouth was open too, as though I were drinking.	neutral	[0.79129386 0.03806538 0.05526157 0.02569756 0.05450069 0.03518099]	scary	[0.         0.15983709 0.16328154 0.1635139  0.17809434 0.17350925]
For we not only saw the water, but WE HEARD IT!	neutral	[0.44375253 0.17702791 0.31919482 0.00659339 0.03412336 0.01930802]	neutral	[0. 0. 0. 0. 0. 0.]
... We heard it flow, we heard it ripple!	neutral	[0.63487774 0.06022377 0.18203335 0.0110641  0.08874237 0.02305868]	neutral	[0. 0. 0. 0. 0. 0.]
"... Do you understand that word ""ripple?"""	neutral	[0.67309976 0.03635976 0.0950308  0.02442269 0.07827045 0.09281653]	angry	[0.         0.16170032 0.16221094 0.16978162 0.1729032  0.1730217 ]
...	neutral	[0.86613524 0.05392361 0.02503651 0.00975742 0.0099872  0.03516007]	neutral	[0. 0. 0. 0. 0. 0.]
IT IS A SOUND WHICH YOU HEAR WITH YOUR TONGUE!	neutral	[0.6961284  0.06952477 0.14674002 0.01996211 0.05929697 0.00834766]	neutral	[0. 0. 0. 0. 0. 0.]
... You put your tongue out of your mouth to listen to it better!	neutral	[0.7145262  0.01877738 0.05824086 0.00739    0.04958599 0.15147956]	scary	[0.         0.15983709 0.16328154 0.1635139  0.17809434 0.17350925]
Lastly--and this was the most pitiless torture of all--we heard the rain and it was not raining!	scary	[0.19669712 0.03324317 0.16747674 0.15480123 0.30261916 0.14516263]	scary	[0.         0.17353239 0.16029274 0.17493643 0.17668928 0.16543195]
This was an infernal invention...  Oh, I knew well enough how Erik obtained it!	surprised	[0.21544087 0.06061852 0.4026212  0.03384507 0.11786191 0.16961244]	neutral	[0. 0. 0. 0. 0. 0.]
He filled with little stones a very long and narrow box, broken up inside with wooden and metal projections.	neutral	[0.7489545  0.12018346 0.04392638 0.02238953 0.01474476 0.04980128]	sad	[0.         0.17286483 0.15834714 0.17480179 0.17293587 0.16527093]
The stones, in falling, struck against these projections and rebounded from one to another; and the result was a series of pattering sounds that exactly imitated a rainstorm.	neutral	[0.63335675 0.03579915 0.08978156 0.00373836 0.00863786 0.22868633]	scary	[0.         0.16554766 0.16478034 0.17075736 0.17098334 0.16365977]
Ah, you should have seen us putting out our tongues and dragging ourselves toward the rippling river-bank!	happy	[0.18463174 0.43235156 0.2801153  0.01942918 0.05513781 0.02833444]	happy	[0.         0.18303377 0.14955249 0.17626243 0.17102413 0.15803306]
Our eyes and ears were full of water, but our tongues were hard and dry as horn!	neutral	[0.42192283 0.10337753 0.23807167 0.03989826 0.17539039 0.02133931]	happy	[0.         0.17640985 0.16406921 0.15875127 0.16707444 0.15470177]
When we reached the mirror, M. de Chagny licked it ... and I also licked the glass.	neutral	[0.87828904 0.09140102 0.02079303 0.00181065 0.00125066 0.00645558]	neutral	[0. 0. 0. 0. 0. 0.]
It was burning hot!	neutral	[0.6747049  0.08074359 0.14167668 0.02021107 0.04097159 0.04169224]	scary	[0.         0.17074991 0.15728654 0.15647442 0.18022938 0.17061328]
